sq_mt_built,n_rooms,n_bathrooms,floor,buy_price,buy_price_by_area,house_type_id,is_renewal_needed,built_year,has_ac,has_fitted_wardrobes,has_garden,has_pool,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,distr_coef
90.0,3,2.0,1.0,265000,2944,1,0,1970.0,1,1,0,0,1,0,0,1,0,0.2465549019607843
81.0,2,1.0,6.0,230000,2840,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.2523359712230216
103.0,3,1.0,0.0,185000,1796,1,0,1960.0,0,1,0,0,1,0,0,1,0,0.2523359712230216
64.0,3,1.0,0.0,165000,2578,1,1,1971.0,0,1,0,0,1,0,0,0,0,0.2465549019607843
64.0,2,1.0,0.0,150000,2344,1,0,1965.0,1,1,0,0,0,0,0,0,0,0.2813540983606557
89.0,4,1.0,5.0,154000,1730,2,0,1978.0,0,0,0,0,0,0,0,0,0,0.2707101449275362
65.0,3,1.0,2.0,148270,2281,1,1,1967.0,0,0,0,0,1,0,0,0,0,0.2813540983606557
62.0,3,1.0,4.0,148270,2391,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2533233333333333
65.0,2,1.0,0.0,189000,2908,1,0,1969.0,1,1,0,0,1,0,0,0,0,0.2813540983606557
127.0,4,2.0,4.0,290000,2283,3,0,1970.0,1,1,0,0,1,0,0,0,0,0.2533233333333333
65.0,2,1.0,3.0,110000,1692,1,1,1965.0,1,1,0,0,1,1,0,0,0,0.2359308823529411
127.0,4,2.0,4.0,290000,2283,3,0,1970.0,1,1,0,0,1,0,0,0,0,0.2533233333333333
80.0,2,1.0,3.0,248000,3100,1,0,1970.0,0,1,0,0,1,0,0,1,1,0.2707101449275362
78.0,1,1.0,7.0,209000,2679,1,0,1999.0,0,0,0,0,0,0,0,0,0,0.2191851851851851
43.0,2,1.0,4.0,115000,2674,1,0,1967.0,0,0,0,0,0,0,0,0,0,0.2523359712230216
82.0,3,1.0,0.0,167000,2037,1,1,1970.0,0,1,0,0,0,0,0,0,0,0.2191851851851851
37.0,1,1.0,4.0,154000,4162,1,0,2007.0,0,0,0,0,1,0,1,0,0,0.2813540983606557
100.0,3,2.0,0.0,130000,1300,1,0,1952.0,0,0,0,0,0,0,0,0,0,0.2707101449275362
77.0,3,1.0,2.0,149000,1935,1,1,1965.0,0,0,0,0,0,1,0,0,0,0.2523359712230216
40.0,1,1.0,1.0,155000,3875,1,0,1927.0,0,1,0,0,0,0,0,0,0,0.2813540983606557
67.0,2,1.0,4.0,210000,3134,1,0,1970.0,1,1,0,0,0,1,1,0,0,0.2359308823529411
67.0,2,1.0,4.0,155000,2313,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.2523359712230216
96.0,4,2.0,2.0,270000,2812,1,0,1971.0,1,1,0,0,0,0,0,1,0,0.2359308823529411
77.0,3,1.0,1.0,196000,2545,1,0,1975.0,0,1,0,0,0,0,0,1,0,0.2191851851851851
120.0,4,2.0,4.0,550000,4583,0,0,1970.0,0,0,0,0,0,0,1,0,1,0.2465549019607843
74.0,3,1.0,3.0,229900,3107,1,0,1965.0,1,0,0,0,1,0,0,0,0,0.2813540983606557
95.0,2,1.0,0.0,199000,2095,1,0,1969.0,0,1,0,0,0,0,0,0,0,0.2813540983606557
59.0,3,1.0,0.0,145000,2458,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.2359308823529411
57.0,2,1.0,3.0,134000,2351,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
130.0,4,2.0,1.0,420000,3231,1,0,1970.0,0,1,0,0,1,0,1,0,1,0.2359308823529411
100.0,3,2.0,6.0,300000,3000,1,0,1970.0,1,1,0,0,0,1,0,1,1,0.2191851851851851
117.0,4,2.0,3.0,365000,3120,1,0,1970.0,1,1,0,0,1,0,0,1,1,0.2191851851851851
80.0,2,1.0,0.0,250000,3125,1,0,1999.0,1,1,0,0,0,0,1,0,1,0.2191851851851851
79.0,3,1.0,6.0,190000,2405,1,1,1970.0,0,0,0,0,1,1,1,1,1,0.2533233333333333
63.0,3,1.0,0.0,134000,2127,1,1,1970.0,0,1,0,0,1,0,0,0,0,0.2523359712230216
93.0,3,1.0,3.0,250000,2688,1,0,1967.0,1,1,0,0,0,0,0,0,0,0.2523359712230216
90.0,3,1.0,1.0,210000,2333,1,0,1969.0,0,1,0,0,0,1,1,1,1,0.2523359712230216
81.0,1,1.0,3.0,222000,2741,3,0,2007.0,1,1,0,0,1,0,1,0,0,0.2707101449275362
46.0,2,1.0,0.0,119000,2587,1,1,1969.0,0,0,0,0,0,0,1,0,0,0.2813540983606557
75.0,2,1.0,0.0,185000,2467,1,0,1968.0,0,0,0,1,0,0,1,0,0,0.2359308823529411
100.0,4,1.0,2.0,369000,3690,1,1,1958.0,0,1,0,0,1,0,0,0,0,0.2813540983606557
46.0,1,1.0,3.0,180000,3913,3,0,2000.0,1,1,0,0,1,0,1,0,0,0.2465549019607843
75.0,2,1.0,4.0,155000,2067,1,0,1970.0,1,1,0,0,1,0,0,1,0,0.2359308823529411
74.0,3,1.0,1.0,220000,2973,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
78.0,2,1.0,1.0,183000,2346,1,0,1970.0,1,1,0,0,0,1,0,0,0,0.2813540983606557
64.0,2,1.0,1.0,125000,1953,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2813540983606557
78.0,2,1.0,2.0,154000,1974,1,1,1970.0,0,1,0,0,1,1,0,0,0,0.2813540983606557
80.0,2,1.0,0.0,265000,3312,1,0,1970.0,0,1,0,0,1,0,1,0,1,0.2465549019607843
79.0,3,2.0,0.0,155000,1962,1,1,1971.0,0,0,0,0,0,0,0,0,0,0.2533233333333333
150.0,4,1.0,4.0,209900,1399,0,0,1970.0,1,1,1,0,1,0,1,0,0,0.2707101449275362
127.0,2,1.0,2.0,270000,2126,1,0,1995.0,0,1,0,1,0,0,1,0,1,0.2707101449275362
123.0,2,2.0,4.0,375000,3049,1,1,1957.0,0,1,0,0,0,1,1,1,0,0.2813540983606557
63.0,2,1.0,4.0,220000,3492,1,0,8170.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
71.0,3,1.0,0.0,100000,1408,1,0,1966.0,0,0,0,0,0,0,0,0,0,0.2191851851851851
60.0,2,1.0,5.0,139900,2332,1,0,1967.0,0,0,0,0,1,0,1,0,0,0.2191851851851851
51.0,1,1.0,2.0,148000,2902,1,0,2006.0,0,1,0,0,0,0,1,0,0,0.2813540983606557
50.0,1,1.0,2.0,148000,2960,1,0,2006.0,0,1,0,0,0,0,1,0,0,0.2813540983606557
59.0,1,1.0,0.0,159000,2695,1,0,2006.0,0,1,0,0,0,0,0,0,0,0.2813540983606557
42.0,1,1.0,0.0,128000,3048,1,0,2006.0,0,1,0,0,0,0,0,0,0,0.2813540983606557
62.0,3,1.0,2.0,148270,2391,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2813540983606557
78.0,3,1.0,0.0,210000,2692,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2813540983606557
70.0,3,1.0,0.0,111000,1586,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
85.0,3,1.0,5.0,119000,1400,1,1,1970.0,0,1,0,0,1,0,0,0,0,0.2191851851851851
65.0,2,1.0,2.0,130000,2000,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2359308823529411
53.0,2,1.0,2.0,129000,2434,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.2533233333333333
71.0,3,1.0,0.0,120000,1690,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
91.0,4,2.0,2.0,270000,2967,1,0,1970.0,1,1,0,0,0,0,0,1,0,0.2533233333333333
72.0,3,1.0,5.0,155000,2153,1,0,1970.0,1,1,0,0,1,0,1,1,1,0.2533233333333333
76.0,3,1.0,0.0,150000,1974,1,0,1962.0,1,1,0,0,0,0,0,0,0,0.2523359712230216
85.0,3,2.0,3.0,320000,3765,1,0,1961.0,0,0,0,0,1,0,1,0,0,0.2813540983606557
65.0,2,1.0,3.0,115000,1769,1,0,1978.0,1,1,0,0,1,0,0,0,0,0.2523359712230216
70.0,3,1.0,5.0,188000,2686,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2465549019607843
136.0,4,2.0,8.0,335000,2463,1,0,1970.0,1,1,0,0,1,0,1,0,1,0.2359308823529411
63.0,2,1.0,1.0,199000,3159,1,0,1969.0,1,1,0,0,0,0,0,0,0,0.2813540983606557
80.0,3,1.0,4.0,220000,2750,1,0,1970.0,1,0,0,0,1,0,1,1,0,0.2359308823529411
95.0,3,2.0,1.0,286410,3015,1,0,8170.0,0,0,0,0,0,0,1,0,0,0.2465549019607843
97.0,3,2.0,2.0,295650,3048,1,0,8170.0,0,0,0,0,0,0,1,0,0,0.2465549019607843
69.0,2,2.0,0.0,124000,1797,1,0,1956.0,1,1,0,0,0,0,0,0,0,0.2813540983606557
63.0,2,1.0,5.0,135000,2143,1,1,1970.0,0,1,0,0,0,0,0,0,0,0.2191851851851851
44.0,1,1.0,0.0,90000,2045,1,0,1960.0,1,1,0,0,0,0,0,1,0,0.2191851851851851
69.0,2,1.0,0.0,236000,3420,1,0,8170.0,0,0,0,0,1,0,0,0,0,0.2707101449275362
75.0,2,1.0,4.0,150000,2000,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.2533233333333333
70.0,0,2.0,1.0,210000,3000,1,0,1970.0,1,1,0,0,1,0,0,0,1,0.27425
81.0,3,1.0,3.0,169000,2086,2,0,1970.0,0,0,0,0,0,0,0,0,0,0.2707101449275362
63.0,3,1.0,3.0,132000,2095,1,0,1962.0,0,0,0,0,1,0,0,0,0,0.2523359712230216
65.0,3,1.0,1.0,126000,1938,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2465549019607843
52.0,1,1.0,0.0,157000,3019,1,0,2006.0,1,1,0,0,0,0,0,0,0,0.2523359712230216
56.0,2,1.0,1.0,134000,2393,1,0,1967.0,0,0,0,0,0,0,1,0,0,0.2359308823529411
190.0,5,3.0,5.0,490000,2579,1,0,1983.0,1,1,0,0,1,1,0,1,1,0.2465549019607843
73.0,2,1.0,0.0,139000,1904,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2523359712230216
73.0,2,1.0,6.0,250000,3425,1,0,1994.0,1,1,0,1,0,0,0,1,0,0.2523359712230216
62.0,2,1.0,1.0,145000,2339,1,0,1967.0,0,1,0,0,0,1,0,0,0,0.2359308823529411
90.0,1,1.0,4.0,312000,3467,3,0,2019.0,1,0,0,0,1,1,1,0,1,0.2813540983606557
88.0,3,1.0,2.0,279000,3170,1,0,1959.0,1,1,0,0,0,0,0,0,0,0.2707101449275362
65.0,2,1.0,1.0,132000,2031,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2191851851851851
74.0,3,1.0,6.0,169000,2284,1,0,1970.0,0,1,0,0,0,0,1,0,0,0.2465549019607843
64.0,2,1.0,6.0,128000,2000,1,1,1970.0,0,0,0,0,1,0,0,0,0,0.2191851851851851
202.0,5,2.0,6.0,640000,3168,1,1,1970.0,0,1,0,0,1,0,1,1,1,0.2813540983606557
75.0,3,1.0,5.0,244500,3260,1,1,1960.0,0,1,0,0,1,1,0,0,1,0.2707101449275362
79.0,3,1.0,3.0,179900,2277,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2191851851851851
47.0,1,1.0,1.0,180000,3830,1,0,1970.0,1,0,0,1,1,0,0,0,0,0.2523359712230216
72.0,1,1.0,0.0,162000,2250,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2813540983606557
105.0,1,1.0,0.0,245000,2333,1,0,1970.0,1,1,0,0,0,0,1,1,0,0.2359308823529411
119.0,3,2.0,2.0,348000,2924,1,1,1980.0,1,1,0,0,1,1,0,1,0,0.2813540983606557
121.0,4,2.0,2.0,369000,3050,1,0,1970.0,0,1,0,1,1,0,1,1,1,0.2359308823529411
81.0,3,1.0,1.0,195000,2407,2,0,1970.0,1,1,0,0,1,1,0,0,0,0.2707101449275362
85.0,2,1.0,1.0,215000,2529,1,0,1970.0,1,1,0,0,0,0,1,0,0,0.2813540983606557
56.0,3,1.0,0.0,108000,1929,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2359308823529411
88.0,3,2.0,1.0,198000,2250,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2359308823529411
112.0,5,3.0,0.0,165000,1473,1,0,1964.0,0,1,0,0,0,0,0,0,0,0.2465549019607843
129.0,4,2.0,3.0,391000,3031,1,0,8170.0,0,0,0,1,0,0,1,0,1,0.2359308823529411
120.0,3,2.0,1.0,330000,2750,1,0,2000.0,1,1,0,0,0,0,1,1,1,0.2523359712230216
87.0,3,1.0,5.0,275000,3161,1,0,1969.0,0,1,0,0,1,0,0,0,0,0.2523359712230216
129.0,4,2.0,1.0,220000,1705,1,0,1962.0,1,1,0,0,1,0,1,0,0,0.2523359712230216
92.0,3,1.0,4.0,209000,2272,1,0,1962.0,0,1,0,0,0,0,0,0,0,0.2523359712230216
41.0,2,1.0,0.0,105000,2561,1,0,1965.0,0,1,0,0,0,0,0,0,0,0.2359308823529411
74.0,2,1.0,2.0,159000,2149,1,0,1964.0,1,1,0,0,1,0,0,0,0,0.2523359712230216
52.0,2,1.0,4.0,108000,2077,1,0,1966.0,1,1,0,0,1,1,0,0,0,0.2813540983606557
70.0,2,1.0,1.0,186000,2657,1,0,1965.0,1,1,0,0,0,0,0,0,0,0.2359308823529411
59.0,3,1.0,0.0,125900,2134,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.2523359712230216
140.0,4,2.0,1.0,560000,4000,1,0,1970.0,0,1,0,0,0,0,1,1,1,0.2813540983606557
78.0,2,2.0,5.0,275000,3526,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.2707101449275362
86.0,3,1.0,2.0,267000,3105,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.2707101449275362
74.0,2,1.0,6.0,132000,1784,1,0,1985.0,1,0,0,0,0,0,0,0,0,0.2523359712230216
84.0,3,2.0,1.0,198000,2357,1,0,1968.0,1,0,0,0,0,0,0,0,0,0.2359308823529411
75.0,3,2.0,3.0,179900,2399,1,0,1970.0,1,0,0,0,1,0,0,0,1,0.2359308823529411
87.0,3,2.0,4.0,186000,2138,0,1,1970.0,1,0,0,0,1,0,0,0,0,0.2707101449275362
110.0,3,2.0,6.0,259500,2359,1,0,1970.0,0,1,0,0,1,1,0,1,0,0.2465549019607843
63.0,1,1.0,1.0,179900,2856,1,0,1994.0,0,1,0,0,0,0,0,0,0,0.2523359712230216
70.0,4,1.0,4.0,143400,2049,0,0,1960.0,1,1,0,0,1,0,1,0,0,0.2707101449275362
110.0,3,1.0,1.0,227500,2068,1,0,1974.0,1,0,0,0,0,0,1,1,0,0.2359308823529411
55.0,1,1.0,3.0,90000,1636,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.2813540983606557
66.0,2,2.0,0.0,194500,2947,1,0,8170.0,0,0,0,0,0,0,1,0,0,0.2465549019607843
72.0,1,1.0,3.0,189500,2632,3,0,8170.0,0,0,0,0,1,0,1,0,0,0.2465549019607843
69.0,2,2.0,1.0,210500,3051,1,0,8170.0,0,0,0,0,0,0,1,0,0,0.2465549019607843
65.0,1,1.0,4.0,220000,3385,1,0,2001.0,1,1,0,0,0,0,1,1,1,0.2523359712230216
59.0,1,1.0,0.0,167500,2839,1,0,8170.0,0,0,0,0,0,0,1,1,0,0.2523359712230216
109.0,5,2.0,4.0,336000,3083,0,0,1960.0,0,0,0,0,1,0,0,0,0,0.2707101449275362
60.0,2,2.0,0.0,125900,2098,1,1,1953.0,0,0,0,0,0,0,0,0,0,0.2523359712230216
97.0,3,1.0,0.0,159900,1648,1,1,1970.0,0,0,0,0,1,0,1,0,0,0.2813540983606557
76.0,3,1.0,4.0,210000,2763,1,1,1970.0,1,0,0,0,0,0,0,0,0,0.2533233333333333
60.0,2,2.0,0.0,99000,1650,1,1,1973.0,0,1,0,0,0,0,0,0,0,0.2191851851851851
51.0,2,1.0,2.0,125000,2451,1,0,1970.0,1,0,0,0,0,1,0,0,0,0.2523359712230216
67.0,3,1.0,4.0,150000,2239,0,1,1960.0,0,0,0,0,0,0,0,0,0,0.2707101449275362
72.0,3,1.0,3.0,175000,2431,1,1,1960.0,1,0,0,0,0,0,0,0,0,0.2523359712230216
64.0,2,1.0,0.0,145000,2266,1,1,1967.0,0,1,0,0,0,0,0,0,0,0.2523359712230216
132.0,4,2.0,4.0,380000,2879,1,0,1970.0,1,1,0,0,1,0,1,1,1,0.2359308823529411
62.0,2,1.0,1.0,126000,2032,1,0,1968.0,0,0,0,0,0,0,0,0,0,0.2465549019607843
80.0,2,2.0,2.0,279900,3499,1,0,1999.0,0,1,0,1,0,0,0,1,1,0.2523359712230216
200.0,5,2.0,2.0,389000,1945,1,1,1970.0,1,1,0,0,1,0,1,0,0,0.2359308823529411
47.0,1,1.0,1.0,116000,2468,1,0,2006.0,1,1,0,0,0,0,1,0,0,0.2533233333333333
135.0,4,2.0,1.0,390000,2889,1,0,1970.0,1,1,0,0,0,0,1,0,1,0.2533233333333333
49.0,0,1.0,0.0,150000,3061,1,0,1970.0,0,0,0,0,0,0,1,0,0,0.2813540983606557
75.0,3,1.0,2.0,151900,2025,1,1,1971.0,0,1,0,0,0,0,0,0,1,0.2359308823529411
80.0,3,1.0,2.0,142500,1781,2,0,1965.0,0,1,0,0,1,0,1,0,0,0.2707101449275362
63.0,2,1.0,1.0,125000,1984,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
65.0,2,1.0,1.0,126000,1938,1,0,1970.0,1,1,0,0,1,0,0,0,0,0.2465549019607843
71.0,2,1.0,3.0,300000,4225,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2813540983606557
75.0,2,1.0,0.0,195000,2600,1,0,1994.0,0,1,0,0,0,0,0,0,1,0.2523359712230216
88.0,2,1.0,1.0,160000,1818,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2523359712230216
117.0,4,2.0,3.0,405000,3462,1,0,1959.0,1,1,0,0,1,0,0,1,0,0.2813540983606557
136.0,4,2.0,2.0,369000,2713,1,0,1976.0,1,1,0,0,1,0,0,0,1,0.2523359712230216
138.0,4,3.0,8.0,449900,3260,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2707101449275362
62.0,1,1.0,1.0,115000,1855,1,0,1935.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
122.0,3,2.0,5.0,349000,2861,1,0,1977.0,1,1,0,0,1,0,0,1,0,0.2359308823529411
92.0,3,1.0,1.0,226000,2457,1,0,1961.0,1,0,0,0,1,0,0,0,0,0.2523359712230216
91.0,3,2.0,2.0,256250,2816,1,0,1997.0,0,1,0,0,0,0,0,0,0,0.2523359712230216
48.0,0,1.0,3.0,235000,4896,3,0,8170.0,0,0,0,0,1,0,0,0,0,0.2707101449275362
58.0,2,1.0,3.0,123000,2121,1,0,1960.0,1,0,0,0,0,0,0,0,0,0.2523359712230216
41.0,2,1.0,2.0,105000,2561,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2707101449275362
60.0,2,1.0,5.0,145000,2417,1,0,1960.0,0,1,0,0,0,0,0,0,0,0.2523359712230216
76.0,3,1.0,2.0,199000,2618,1,0,1970.0,1,0,0,0,1,0,0,0,0,0.2533233333333333
55.0,2,1.0,2.0,130000,2364,1,0,1965.0,0,1,0,0,1,0,0,0,0,0.2533233333333333
145.0,4,2.0,6.0,295000,2034,1,0,1974.0,1,1,0,0,1,0,1,1,1,0.2533233333333333
70.0,2,2.0,0.0,165000,2357,1,1,1970.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
69.0,2,1.0,5.0,144999,2101,1,0,1970.0,1,0,0,0,1,0,0,0,0,0.2359308823529411
187.0,3,1.0,1.0,349000,1866,2,1,1964.0,1,0,0,0,1,0,1,0,0,0.2813540983606557
60.0,3,2.0,0.0,158000,2633,1,0,1970.0,0,1,0,0,1,0,0,1,0,0.2533233333333333
123.0,3,2.0,8.0,395000,3211,3,1,1970.0,0,1,0,1,1,0,0,1,0,0.2533233333333333
27.0,0,1.0,2.0,94900,3515,1,0,1926.0,1,0,0,0,1,0,0,0,0,0.2813540983606557
78.0,1,1.0,2.0,165000,2115,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2533233333333333
56.0,3,1.0,3.0,170000,3036,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2533233333333333
137.0,4,2.0,4.0,355000,2591,1,0,1984.0,1,1,0,0,1,0,0,1,1,0.2359308823529411
140.0,3,2.0,2.0,280000,2000,1,0,1999.0,0,1,0,0,0,0,1,0,0,0.2465549019607843
86.0,2,2.0,1.0,305000,3547,1,0,1970.0,0,1,0,1,0,0,1,1,1,0.2533233333333333
127.0,3,1.0,4.0,600000,4724,0,0,1950.0,0,1,1,1,0,0,1,0,1,0.2533233333333333
50.0,1,1.0,2.0,120000,2400,1,0,2005.0,1,1,0,0,0,0,0,0,0,0.2813540983606557
45.0,2,1.0,4.0,129000,2867,1,0,1965.0,1,1,0,0,0,0,0,0,0,0.2359308823529411
73.0,3,1.0,1.0,155000,2123,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.2191851851851851
70.0,3,1.0,2.0,137900,1970,1,1,1967.0,0,0,0,0,1,0,0,0,0,0.2191851851851851
113.0,4,2.0,2.0,340000,3009,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2813540983606557
75.0,3,1.0,4.0,160000,2133,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2523359712230216
80.0,2,1.0,6.0,116000,1450,1,0,1970.0,0,1,0,0,1,0,1,1,1,0.2191851851851851
70.0,2,1.0,1.0,137000,1957,1,0,1970.0,0,0,0,0,1,0,0,0,1,0.2359308823529411
95.0,3,2.0,8.0,189000,1989,1,1,1970.0,0,0,0,0,1,0,0,1,0,0.2359308823529411
86.0,3,1.0,4.0,169000,1965,1,0,1960.0,0,0,0,0,0,1,1,0,0,0.2707101449275362
144.0,2,1.0,1.0,310000,2153,1,0,1970.0,1,1,0,0,0,0,1,0,0,0.2813540983606557
62.0,2,1.0,4.0,175000,2823,1,0,1970.0,1,1,0,0,0,0,0,0,0,0.2813540983606557
48.0,1,1.0,0.0,119900,2498,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2523359712230216
72.0,2,1.0,1.0,135000,1875,1,1,1955.0,0,0,0,0,0,0,0,0,0,0.2813540983606557
30.0,1,1.0,0.0,95000,3167,1,0,1970.0,1,0,0,0,0,0,0,0,0,0.2533233333333333
40.0,2,1.0,4.0,73000,1825,1,0,1970.0,0,0,0,0,0,0,0,0,0,0.2707101449275362
94.0,2,2.0,0.0,229000,2436,2,0,2010.0,1,1,0,0,0,0,0,0,0,0.2813540983606557
70.0,3,1.0,1.0,145000,2071,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2813540983606557
96.0,4,1.0,3.0,225000,2344,1,0,1970.0,0,0,0,0,1,0,1,0,0,0.2359308823529411
80.0,2,2.0,5.0,275000,3438,1,0,1960.0,1,0,0,0,0,0,0,0,0,0.2707101449275362
60.0,2,1.0,0.0,126000,2100,1,0,1975.0,0,1,0,0,0,0,1,1,0,0.2191851851851851
129.0,4,2.0,1.0,220000,1705,1,0,1970.0,1,1,0,0,1,0,1,0,0,0.2523359712230216
180.0,3,2.0,9.0,490000,2722,3,0,2019.0,1,1,0,1,1,1,1,1,1,0.2191851851851851
63.0,3,1.0,2.0,159900,2538,1,1,1970.0,0,1,0,0,1,0,0,0,0,0.2523359712230216
75.0,3,1.0,4.0,120000,1600,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2359308823529411
97.0,3,1.0,0.0,163000,1680,1,1,1950.0,0,0,0,0,0,0,1,1,0,0.2533233333333333
52.0,2,1.0,1.0,210000,4038,1,0,1970.0,1,1,0,0,0,1,0,0,0,0.2813540983606557
200.0,5,2.0,0.0,239900,1200,1,0,1970.0,0,0,0,0,1,0,0,1,0,0.2533233333333333
68.0,2,1.0,1.0,209000,3074,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2533233333333333
70.0,2,1.0,3.0,218000,3114,1,0,1970.0,0,1,0,0,0,1,0,0,0,0.2813540983606557
80.0,3,1.0,2.0,260000,3250,1,0,1961.0,0,1,0,0,1,0,0,0,0,0.2533233333333333
78.0,2,1.0,2.0,155000,1987,1,1,1967.0,0,1,0,0,0,0,0,0,0,0.2533233333333333
60.0,2,1.0,1.0,119000,1983,1,0,1957.0,1,1,0,0,1,0,0,0,0,0.2523359712230216
70.0,3,1.0,2.0,145000,2071,1,0,1970.0,0,1,0,0,0,0,0,0,1,0.2191851851851851
98.0,3,2.0,1.0,287000,2929,1,0,1997.0,0,1,0,0,1,0,0,0,1,0.2813540983606557
63.0,3,1.0,1.0,140000,2222,1,0,1969.0,1,1,0,0,0,0,0,0,0,0.2523359712230216
75.0,3,1.0,0.0,169990,2267,1,0,1970.0,0,1,0,0,0,0,0,1,0,0.2191851851851851
100.0,4,2.0,8.0,299000,2990,1,0,1972.0,0,1,0,0,0,0,1,1,1,0.2359308823529411
60.0,2,1.0,4.0,129990,2166,1,0,1970.0,0,0,0,0,1,0,0,0,0,0.2191851851851851
65.0,3,1.0,3.0,150000,2308,1,0,1963.0,1,0,0,0,0,0,0,0,0,0.2465549019607843
107.0,3,2.0,6.0,459000,4290,1,0,1970.0,1,1,0,0,1,1,0,0,0,0.2813540983606557
87.0,3,2.0,4.0,189000,2172,0,1,1960.0,1,1,0,0,1,0,0,0,0,0.2707101449275362
87.0,3,1.0,5.0,275000,3161,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2523359712230216
95.0,3,2.0,3.0,240000,2526,1,1,1978.0,1,0,0,0,0,1,0,0,0,0.2465549019607843
150.0,4,2.0,1.0,369000,2460,1,0,1970.0,1,1,0,0,1,1,0,0,1,0.2707101449275362
57.0,1,1.0,0.0,159000,2789,1,0,1967.0,1,1,0,0,0,0,0,0,0,0.2813540983606557
79.0,3,1.0,3.0,235000,2975,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2813540983606557
79.0,4,1.0,2.0,179990,2278,1,0,1970.0,1,0,0,0,1,0,0,0,0,0.2359308823529411
135.0,3,2.0,2.0,280000,2074,3,0,1998.0,1,1,0,0,1,0,1,0,0,0.2359308823529411
194.0,4,2.0,0.0,420000,2165,1,0,1970.0,0,1,0,0,1,1,0,0,0,0.2359308823529411
80.0,3,1.0,2.0,199000,2488,1,0,1970.0,0,1,0,0,1,1,0,0,0,0.2813540983606557
80.0,2,2.0,1.0,265000,3312,1,0,2006.0,1,1,0,1,0,0,0,1,0,0.2523359712230216
82.0,3,1.0,2.0,269000,3280,1,0,1959.0,1,1,0,0,0,0,0,0,0,0.2707101449275362
140.0,4,2.0,1.0,440000,3143,1,0,1969.0,0,1,0,0,1,0,0,0,0,0.2707101449275362
87.0,2,1.0,1.0,179000,2057,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2813540983606557
55.0,2,1.0,2.0,94000,1709,1,1,1970.0,0,1,0,0,1,0,0,0,0,0.2813540983606557
60.0,2,1.0,0.0,122000,2033,1,1,1975.0,0,1,0,0,0,0,1,0,0,0.2191851851851851
63.0,2,1.0,0.0,134000,2127,1,0,1970.0,0,1,0,0,0,0,0,0,0,0.2359308823529411
86.0,3,1.0,5.0,129000,1500,1,0,1967.0,0,1,0,0,1,0,0,0,0,0.2359308823529411
78.0,4,1.0,4.0,155000,1987,1,0,1968.0,1,1,0,0,1,0,0,1,0,0.2359308823529411
83.0,3,1.0,2.0,239900,2890,1,0,1970.0,0,1,0,0,1,0,0,0,0,0.2359308823529411
