sq_mt_built,floor,buy_price,house_type_id,is_renewal_needed,built_year,has_ac,has_fitted_wardrobes,has_garden,has_terrace,has_balcony,has_storage_room,has_green_zones,has_parking,distr_coef
61.0,4.0,220000,1,0,1945.0,0,0,0,0,0,0,0,0,0.4501712418300653
55.0,2.0,187000,1,0,1970.0,1,1,0,1,0,0,0,0,0.3369771241830065
193.0,8.0,580000,1,1,1970.0,1,1,0,1,0,0,0,0,0.4058662295081967
100.0,4.0,370000,1,0,1960.0,1,1,0,1,1,0,0,0,0.3672692307692307
74.0,2.0,300000,1,0,1958.0,1,1,0,0,0,0,0,0,0.4501712418300653
38.0,1.0,140000,1,0,1945.0,0,1,0,0,0,0,0,0,0.3672692307692307
46.0,0.0,135000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3672692307692307
80.0,2.0,265000,2,0,1975.0,1,1,0,0,0,1,0,0,0.4501712418300653
75.0,3.0,300000,2,0,2004.0,1,1,0,1,0,1,0,1,0.3369771241830065
173.0,4.0,485000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3369771241830065
73.0,4.0,240000,1,0,1970.0,1,0,0,0,0,0,0,0,0.3432689655172414
85.0,2.0,325000,1,1,1960.0,0,1,0,1,0,0,0,0,0.4607004098360656
119.0,3.0,400000,1,1,1970.0,0,0,0,0,0,0,0,0,0.4058662295081967
247.0,5.0,950000,1,1,1970.0,0,0,0,1,1,1,0,1,0.4058662295081967
200.0,1.0,1575000,1,0,1960.0,1,1,0,0,0,0,0,0,0.4058662295081967
300.0,0.0,1600000,1,1,1970.0,0,0,0,0,0,0,0,0,0.4058662295081967
68.0,1.0,349000,1,1,1970.0,0,0,0,1,0,0,0,1,0.4058662295081967
267.0,4.0,1100000,1,1,1970.0,1,1,0,1,0,1,0,1,0.4058662295081967
109.0,4.0,275000,1,1,1945.0,0,1,0,0,0,0,0,0,0.3672692307692307
138.0,3.0,470000,2,0,2000.0,1,1,0,1,0,0,0,0,0.3432689655172414
39.0,2.0,164000,1,1,1915.0,0,0,0,0,0,0,0,0,0.3369771241830065
130.0,4.0,575000,1,0,1970.0,0,1,0,0,0,0,0,0,0.4607004098360656
257.0,1.0,1475000,3,0,1970.0,1,1,0,1,0,0,0,1,0.4607004098360656
58.0,0.0,170000,1,1,1923.0,0,1,0,0,1,0,0,0,0.3672692307692307
34.0,2.0,139000,1,0,1997.0,1,1,0,0,0,0,0,0,0.3672692307692307
58.0,1.0,265055,1,0,1970.0,0,0,0,0,0,0,0,0,0.4058662295081967
77.0,1.0,170000,1,1,1970.0,0,0,0,0,0,0,0,0,0.3369771241830065
210.0,1.0,800000,1,0,1960.0,1,1,0,1,0,1,1,1,0.4058662295081967
82.0,2.0,324900,1,1,1945.0,0,0,0,0,0,0,0,0,0.4058662295081967
149.0,0.0,589200,1,0,1970.0,0,0,0,0,0,0,0,0,0.4607004098360656
95.0,0.0,380000,1,0,1911.0,1,0,0,0,0,0,0,0,0.4058662295081967
62.0,4.0,225000,1,0,1970.0,0,0,0,0,0,1,0,0,0.4607004098360656
159.0,2.0,560000,1,1,1981.0,1,1,0,0,0,1,0,1,0.4058662295081967
85.0,2.0,325000,1,0,1970.0,0,0,0,1,0,0,0,0,0.3432689655172414
133.0,1.0,669000,1,0,2019.0,1,1,0,1,0,1,0,1,0.4058662295081967
98.0,4.0,359500,1,0,1970.0,0,0,0,1,0,0,0,0,0.4058662295081967
54.0,2.0,169000,1,0,1991.0,0,1,0,0,0,0,0,0,0.4058662295081967
172.0,7.0,675000,3,0,1960.0,1,1,0,1,0,0,0,0,0.4058662295081967
134.0,1.0,799000,1,0,1970.0,0,1,0,0,0,0,0,0,0.4058662295081967
301.0,2.0,1290000,1,1,1970.0,0,1,0,1,0,1,0,1,0.4058662295081967
166.0,3.0,775000,1,1,1970.0,0,0,0,1,0,1,0,0,0.4058662295081967
108.0,1.0,498000,1,0,1970.0,0,1,0,0,0,0,0,1,0.4058662295081967
105.0,3.0,350000,1,0,1975.0,0,0,0,1,0,0,0,0,0.3526536945812808
70.0,3.0,349000,3,0,2009.0,1,1,0,1,0,0,0,1,0.4501712418300653
92.0,1.0,370000,1,0,1960.0,0,1,0,0,1,1,0,0,0.4607004098360656
119.0,8.0,525000,1,1,1966.0,0,1,0,0,0,1,0,1,0.3432689655172414
46.0,0.0,175000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3369771241830065
79.0,1.0,378000,1,0,1955.0,1,1,0,0,0,0,0,0,0.3672692307692307
53.0,1.0,194000,1,0,2020.0,1,1,0,0,0,1,0,0,0.3526536945812808
53.0,0.0,188000,1,0,2020.0,1,1,0,1,0,1,0,0,0.3526536945812808
53.0,0.0,188000,1,0,2020.0,1,1,0,1,0,1,0,0,0.3526536945812808
53.0,1.0,195500,1,0,2020.0,1,1,0,0,0,1,0,0,0.3526536945812808
47.0,0.0,140000,1,0,1970.0,0,1,0,0,0,0,0,0,0.3526536945812808
100.0,3.0,330000,1,1,1950.0,0,1,0,1,0,0,0,0,0.3672692307692307
120.0,3.0,540000,1,0,1970.0,0,1,0,1,0,1,0,1,0.3432689655172414
55.0,1.0,170000,1,0,1970.0,0,1,0,0,1,0,0,0,0.3672692307692307
190.0,2.0,565000,1,0,1970.0,1,1,0,1,0,1,0,0,0.3432689655172414
120.0,2.0,329000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3672692307692307
250.0,1.0,845000,1,1,1960.0,1,1,0,0,0,1,1,1,0.4058662295081967
190.0,4.0,780000,1,1,1965.0,0,1,0,1,0,1,0,0,0.4058662295081967
42.0,0.0,136000,1,1,1970.0,1,1,0,0,0,0,0,1,0.4058662295081967
149.0,2.0,450000,1,0,1979.0,0,1,0,0,0,0,0,0,0.4607004098360656
149.0,2.0,450000,1,0,1979.0,0,1,0,0,0,0,0,0,0.3672692307692307
66.0,0.0,164900,1,0,1965.0,0,0,0,1,0,0,0,0,0.4058662295081967
48.0,2.0,210000,1,1,1976.0,0,1,0,1,0,0,1,0,0.3432689655172414
34.0,3.0,139000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3526536945812808
224.0,3.0,695000,1,1,1970.0,0,0,0,1,0,1,1,1,0.3432689655172414
46.0,2.0,154900,1,0,1970.0,0,0,0,0,0,0,0,0,0.3432689655172414
74.0,3.0,225000,3,0,1970.0,0,0,0,1,0,0,0,0,0.4607004098360656
78.0,2.0,310000,1,0,1970.0,0,0,0,1,0,0,0,0,0.3432689655172414
60.0,0.0,270000,1,0,1970.0,0,0,0,0,0,0,0,0,0.4058662295081967
90.0,0.0,269000,1,0,2005.0,0,1,0,1,0,1,1,1,0.3672692307692307
72.0,2.0,239000,1,0,1970.0,1,1,0,0,1,0,0,0,0.3672692307692307
67.0,3.0,395000,2,0,2010.0,1,1,0,1,0,1,0,1,0.4607004098360656
85.0,8.0,350000,1,1,1970.0,1,1,0,1,1,0,1,0,0.4501712418300653
51.0,3.0,305000,2,0,2008.0,1,1,0,1,0,0,0,0,0.4058662295081967
104.0,0.0,248000,1,0,8170.0,0,0,0,0,0,1,1,0,0.3526536945812808
63.0,3.0,199000,1,0,8170.0,0,0,0,0,0,1,0,0,0.3526536945812808
66.0,4.0,295000,1,0,1945.0,0,0,0,0,0,0,0,0,0.4501712418300653
49.0,2.0,290000,1,0,2002.0,1,1,0,0,0,0,0,0,0.4607004098360656
90.0,2.0,259000,1,0,1970.0,1,1,0,0,0,1,0,1,0.3526536945812808
90.0,3.0,370000,2,0,2005.0,1,1,0,1,0,1,0,1,0.3526536945812808
102.0,3.0,425000,1,0,1949.0,1,1,0,0,1,0,0,0,0.4501712418300653
100.0,3.0,330000,1,0,1950.0,0,0,0,0,0,0,0,0,0.3672692307692307
135.0,0.0,325000,1,1,1970.0,0,0,0,0,0,1,1,0,0.3432689655172414
37.0,1.0,165000,1,0,1970.0,1,0,0,0,0,0,0,0,0.3526536945812808
160.0,7.0,600000,1,0,1981.0,1,1,0,1,0,1,0,1,0.3432689655172414
180.0,1.0,698000,1,0,1960.0,0,1,0,0,0,1,0,0,0.4607004098360656
240.0,4.0,1190000,1,1,1965.0,1,1,0,0,0,0,0,0,0.4501712418300653
90.0,2.0,259000,1,1,1960.0,0,0,0,1,0,0,0,0,0.3672692307692307
50.0,0.0,196000,1,0,1998.0,0,1,0,1,0,0,0,0,0.3369771241830065
83.0,0.0,325000,1,0,1960.0,1,1,0,0,0,0,0,0,0.4607004098360656
50.0,0.0,178000,1,0,1998.0,0,1,0,1,0,0,0,0,0.3369771241830065
61.0,3.0,295000,3,0,1994.0,1,1,0,1,1,1,0,0,0.3526536945812808
80.0,3.0,339500,3,0,1970.0,1,0,0,1,0,1,0,0,0.3526536945812808
108.0,1.0,550000,1,0,1970.0,1,1,0,0,1,0,0,1,0.4501712418300653
120.0,2.0,530000,1,0,1960.0,1,1,0,0,0,1,0,0,0.4607004098360656
100.0,1.0,279000,1,0,1989.0,1,1,0,0,0,0,0,1,0.3526536945812808
75.0,1.0,360000,1,0,1970.0,1,0,0,0,0,0,0,0,0.3432689655172414
140.0,8.0,690000,1,0,1970.0,1,0,0,0,0,0,0,0,0.4501712418300653
100.0,1.0,565000,1,0,1985.0,1,1,0,1,0,1,0,1,0.4607004098360656
301.0,6.0,935000,1,0,1970.0,1,1,0,1,0,1,0,1,0.4501712418300653
124.0,1.0,449900,1,0,1968.0,0,1,0,1,0,0,0,0,0.4501712418300653
70.0,0.0,170000,1,0,1994.0,0,1,0,0,0,0,0,0,0.3432689655172414
140.0,0.0,240000,1,0,1970.0,0,1,0,0,0,0,0,0,0.4058662295081967
249.0,8.0,1050000,1,1,1970.0,0,0,0,1,0,1,0,1,0.4058662295081967
235.0,6.0,699000,1,0,1962.0,0,1,0,1,1,0,1,0,0.3432689655172414
136.0,0.0,370000,1,0,8170.0,0,0,0,0,0,1,1,0,0.3526536945812808
51.0,0.0,180000,1,0,1999.0,1,1,0,1,0,1,0,0,0.3369771241830065
72.0,0.0,189000,1,0,2004.0,0,1,0,0,0,0,0,0,0.3526536945812808
100.0,1.0,235000,1,0,1970.0,1,0,0,1,0,0,0,0,0.3672692307692307
76.0,2.0,226000,1,0,1970.0,1,1,0,0,1,0,0,0,0.3369771241830065
205.0,4.0,970000,1,0,1960.0,1,1,0,0,0,0,0,0,0.4607004098360656
103.0,0.0,360000,1,0,1970.0,1,0,0,0,0,0,0,0,0.4058662295081967
350.0,8.0,1100000,2,1,1970.0,0,1,0,1,0,1,0,0,0.4058662295081967
57.0,1.0,168000,2,0,2009.0,1,1,0,0,0,1,0,0,0.3672692307692307
78.0,3.0,385000,3,0,1970.0,1,1,0,1,1,1,0,1,0.3526536945812808
70.0,1.0,309000,1,0,1915.0,0,0,0,0,1,0,0,0,0.4607004098360656
181.0,7.0,825000,1,1,1970.0,1,0,0,1,0,0,0,1,0.4607004098360656
93.0,0.0,189000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3526536945812808
80.0,0.0,190000,1,0,1965.0,0,0,0,0,0,1,0,0,0.3672692307692307
75.0,2.0,295000,1,0,1970.0,1,0,0,0,1,0,0,0,0.3526536945812808
70.0,1.0,309000,1,0,1915.0,0,0,0,0,1,0,0,0,0.3672692307692307
254.0,1.0,420000,1,1,1965.0,0,0,0,0,0,0,0,0,0.3432689655172414
224.0,1.0,690500,1,1,1968.0,0,1,0,1,1,1,1,1,0.3432689655172414
360.0,6.0,1800000,1,0,1970.0,1,1,0,0,0,1,0,1,0.4607004098360656
77.0,2.0,170000,1,0,1984.0,0,0,0,1,0,1,0,0,0.3526536945812808
147.0,1.0,795000,1,0,1970.0,0,0,0,0,0,0,0,0,0.4501712418300653
195.0,4.0,1000000,1,0,1970.0,1,1,0,1,0,1,0,1,0.4501712418300653
69.0,1.0,220000,1,1,1962.0,1,0,0,1,0,0,0,0,0.3369771241830065
203.0,1.0,1575000,1,0,1967.0,1,1,0,0,0,0,0,1,0.4607004098360656
66.0,1.0,425000,1,0,1970.0,1,1,0,1,0,0,0,1,0.4058662295081967
250.0,1.0,625000,1,1,1970.0,1,0,0,1,0,0,0,0,0.3369771241830065
172.0,2.0,725000,1,0,1970.0,0,1,0,0,1,1,0,0,0.4058662295081967
226.0,3.0,925000,1,0,1970.0,1,0,0,1,0,1,0,1,0.4058662295081967
124.0,7.0,830000,3,0,1970.0,1,1,0,1,0,0,0,0,0.4058662295081967
320.0,5.0,999000,1,0,1970.0,0,1,0,1,0,0,0,1,0.4058662295081967
215.0,5.0,880000,1,1,1966.0,0,1,0,0,0,1,0,1,0.4058662295081967
250.0,1.0,745000,1,1,1965.0,0,1,0,0,0,1,0,1,0.4607004098360656
135.0,1.0,799000,1,0,1960.0,1,1,0,0,0,0,0,0,0.4607004098360656
80.0,2.0,199500,1,0,1970.0,1,0,0,0,1,0,0,0,0.3369771241830065
280.0,8.0,1150000,1,1,1970.0,0,0,0,1,0,1,0,1,0.4501712418300653
165.0,1.0,790000,1,0,1970.0,1,1,0,0,0,1,0,1,0.4058662295081967
200.0,2.0,1100000,1,0,1970.0,1,1,0,0,0,1,0,1,0.4058662295081967
335.0,1.0,990000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4058662295081967
197.0,3.0,850000,1,1,1970.0,0,1,0,1,0,1,0,1,0.4058662295081967
90.0,2.0,203000,1,0,1970.0,1,1,0,1,0,0,0,0,0.4058662295081967
44.0,0.0,170000,1,0,2007.0,1,1,0,1,0,1,0,0,0.3526536945812808
80.0,4.0,374000,1,0,1945.0,1,0,0,0,0,0,0,0,0.4058662295081967
262.0,0.0,700000,1,0,1993.0,1,1,0,0,0,0,1,0,0.3672692307692307
73.0,1.0,280000,1,0,1996.0,0,1,0,1,0,0,0,0,0.3369771241830065
203.0,1.0,479000,1,0,1970.0,1,1,0,0,0,1,0,1,0.4058662295081967
134.0,5.0,560000,1,1,1962.0,0,1,0,0,0,0,0,0,0.4607004098360656
86.0,3.0,216000,2,0,2006.0,1,1,0,1,0,0,0,0,0.4058662295081967
280.0,2.0,830000,1,1,1970.0,0,1,0,0,0,1,0,1,0.4058662295081967
220.0,4.0,985000,1,1,1970.0,1,1,0,1,0,1,0,0,0.4058662295081967
205.0,1.0,750000,1,1,1970.0,1,1,0,1,0,0,0,0,0.4058662295081967
200.0,2.0,750000,1,0,1970.0,0,1,0,1,0,1,0,1,0.4058662295081967
78.0,3.0,380000,3,0,1970.0,1,1,0,0,1,1,0,0,0.4607004098360656
262.0,0.0,700000,1,0,1993.0,1,1,0,0,0,0,1,0,0.3672692307692307
135.0,2.0,363000,1,1,1970.0,0,1,0,0,1,0,0,0,0.3672692307692307
30.0,3.0,185000,1,0,2020.0,1,1,0,0,0,0,0,0,0.4607004098360656
30.0,3.0,185000,1,0,2020.0,1,1,0,0,0,0,0,0,0.4607004098360656
30.0,4.0,190000,1,0,2020.0,1,1,0,0,0,0,0,0,0.4607004098360656
30.0,4.0,190000,1,0,2020.0,1,1,0,0,0,0,0,0,0.4607004098360656
78.0,3.0,260000,2,0,2016.0,1,1,0,1,0,1,1,1,0.3526536945812808
101.0,7.0,415000,1,0,1970.0,1,1,0,1,0,0,0,1,0.4501712418300653
79.0,1.0,359000,1,0,1968.0,1,1,0,1,0,0,0,0,0.3432689655172414
57.0,3.0,257000,3,0,1935.0,1,0,0,1,0,0,0,0,0.4607004098360656
90.0,4.0,292000,1,0,1970.0,0,1,0,1,0,0,0,0,0.3672692307692307
233.0,1.0,850000,1,0,1970.0,1,1,0,0,0,0,0,1,0.4058662295081967
246.0,5.0,800000,1,0,1970.0,1,1,0,0,0,0,0,1,0.4058662295081967
87.0,1.0,259000,1,0,1970.0,0,1,0,1,0,0,0,0,0.4058662295081967
149.0,3.0,815000,1,0,1970.0,1,1,0,1,0,0,0,0,0.4607004098360656
55.0,4.0,295000,1,0,2018.0,1,0,0,1,0,0,0,0,0.3672692307692307
45.0,6.0,349000,1,0,1973.0,1,1,0,1,1,0,0,0,0.4607004098360656
55.0,5.0,295000,1,0,2018.0,1,0,0,0,0,0,0,0,0.3672692307692307
40.0,5.0,205000,1,0,2018.0,1,0,0,0,0,0,0,0,0.3672692307692307
40.0,4.0,195000,1,0,2018.0,1,0,0,0,0,0,0,0,0.3672692307692307
100.0,2.0,375000,1,0,1980.0,1,1,0,1,1,1,0,1,0.3672692307692307
58.0,0.0,149900,1,0,1970.0,0,1,0,0,0,1,0,0,0.3369771241830065
49.0,0.0,114000,1,0,1965.0,0,0,0,0,0,0,0,0,0.3369771241830065
73.0,1.0,275000,1,0,1925.0,1,1,0,0,1,0,0,0,0.4607004098360656
80.0,3.0,325000,2,0,1970.0,1,1,0,1,0,1,1,1,0.3432689655172414
101.0,4.0,450000,1,1,1970.0,0,1,0,0,0,0,0,0,0.4607004098360656
73.0,2.0,275000,1,0,1925.0,0,0,0,0,0,0,0,0,0.4607004098360656
89.0,0.0,280000,1,1,1970.0,1,1,0,0,0,0,0,1,0.4058662295081967
86.0,0.0,250000,1,0,1970.0,1,1,0,0,0,1,0,0,0.3432689655172414
223.0,6.0,825000,2,1,1955.0,1,1,0,1,1,0,0,0,0.4501712418300653
46.0,0.0,200000,1,0,1940.0,0,0,0,1,0,0,0,0,0.4607004098360656
48.0,1.0,135000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3672692307692307
78.0,1.0,250000,1,0,1997.0,1,1,0,0,0,0,0,0,0.3369771241830065
162.0,4.0,829000,1,1,1960.0,1,1,0,1,0,0,1,1,0.4607004098360656
100.0,3.0,330000,1,1,1970.0,0,0,0,1,0,0,0,0,0.3672692307692307
100.0,3.0,330000,1,1,1970.0,0,0,0,1,0,0,0,0,0.4607004098360656
270.0,2.0,845000,1,1,1970.0,0,1,0,1,0,1,1,1,0.4607004098360656
49.0,6.0,187000,1,0,1970.0,0,1,0,0,0,0,0,0,0.4607004098360656
91.0,3.0,390000,3,0,8170.0,0,1,0,1,0,1,0,0,0.3526536945812808
78.0,0.0,285000,1,0,8170.0,0,1,0,1,0,1,0,0,0.3526536945812808
73.0,0.0,185000,1,0,1970.0,1,0,0,1,0,0,0,0,0.3432689655172414
82.0,4.0,355000,3,0,2005.0,0,1,0,1,0,1,0,1,0.3369771241830065
119.0,2.0,510000,1,0,1970.0,1,1,0,0,0,1,0,0,0.4058662295081967
138.0,5.0,599000,1,0,1970.0,1,1,0,1,0,1,0,0,0.4058662295081967
232.0,4.0,950000,1,0,1970.0,1,0,0,1,0,1,0,1,0.4058662295081967
175.0,4.0,720000,1,0,1970.0,0,0,0,0,0,1,0,1,0.4058662295081967
239.0,4.0,999000,1,1,1970.0,0,1,0,1,0,1,0,1,0.4058662295081967
145.0,1.0,775000,1,1,1970.0,0,0,0,0,0,0,0,1,0.4607004098360656
38.0,4.0,225000,1,0,1996.0,1,1,0,0,0,0,0,0,0.4501712418300653
26.0,1.0,174000,1,1,1970.0,0,0,0,0,0,0,0,0,0.4607004098360656
81.0,3.0,230000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4607004098360656
275.0,1.0,1475000,2,0,1970.0,1,1,0,1,0,1,0,1,0.4607004098360656
82.0,5.0,395000,1,0,1970.0,0,1,0,1,1,0,1,1,0.4501712418300653
45.0,0.0,187000,1,0,1970.0,1,1,0,0,0,0,0,0,0.3672692307692307
50.0,2.0,240000,2,0,1970.0,1,1,0,0,0,0,0,0,0.3672692307692307
70.0,1.0,298000,1,0,2008.0,1,1,0,0,0,1,1,1,0.3672692307692307
112.0,0.0,259470,1,0,1970.0,0,0,0,0,0,0,0,0,0.3369771241830065
169.0,1.0,560000,1,1,1954.0,1,0,0,0,0,0,0,0,0.4607004098360656
30.0,2.0,180000,1,0,2020.0,1,1,0,0,0,0,0,0,0.4607004098360656
86.0,0.0,275000,1,0,2007.0,0,0,0,0,0,1,0,0,0.3526536945812808
63.0,1.0,499000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4607004098360656
136.0,2.0,675000,1,0,8170.0,1,1,0,0,0,1,0,1,0.3526536945812808
92.0,1.0,441000,1,0,8170.0,1,1,0,0,0,1,0,1,0.3526536945812808
112.0,1.0,548000,1,0,8170.0,1,1,0,1,0,1,0,1,0.3526536945812808
102.0,1.0,518000,1,0,8170.0,1,1,0,0,0,1,0,1,0.3526536945812808
93.0,1.0,462000,1,0,8170.0,1,1,0,0,0,1,0,1,0.3526536945812808
146.0,2.0,698000,1,0,8170.0,1,1,0,1,0,1,0,1,0.3526536945812808
112.0,2.0,516000,1,0,8170.0,1,1,0,1,0,1,0,1,0.3526536945812808
80.0,2.0,364000,1,0,8170.0,1,1,0,1,0,1,0,1,0.3526536945812808
97.0,1.0,448000,1,0,8170.0,1,1,0,0,0,1,0,1,0.3526536945812808
61.0,3.0,307000,1,0,8170.0,1,1,0,0,0,1,0,1,0.3526536945812808
56.0,1.0,175000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3369771241830065
42.0,2.0,243000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4501712418300653
55.0,1.0,192000,1,0,1970.0,0,0,0,0,0,0,0,0,0.4058662295081967
63.0,3.0,91000,1,0,1962.0,0,0,0,0,1,0,0,0,0.4058662295081967
146.0,1.0,698000,1,0,8170.0,1,1,0,1,0,1,0,1,0.3526536945812808
88.0,8.0,530000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4058662295081967
78.0,1.0,418000,1,0,8170.0,1,1,0,1,0,1,0,1,0.3526536945812808
79.0,1.0,432000,1,0,8170.0,1,1,0,1,0,1,0,1,0.3526536945812808
112.0,1.0,623000,1,0,8170.0,1,1,0,1,0,1,0,1,0.3526536945812808
111.0,1.0,550000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4058662295081967
180.0,6.0,950000,1,1,1970.0,0,1,0,1,0,0,0,0,0.4058662295081967
173.0,2.0,660000,1,1,1970.0,0,1,0,0,0,0,0,0,0.4058662295081967
114.0,1.0,510000,1,0,8170.0,0,0,0,0,0,0,0,0,0.3672692307692307
52.0,0.0,241000,1,0,8170.0,0,0,0,0,0,0,0,0,0.3672692307692307
37.0,0.0,230000,1,0,8170.0,0,0,0,1,0,0,0,0,0.3672692307692307
160.0,2.0,730000,1,1,1970.0,0,1,0,1,0,1,0,1,0.4058662295081967
200.0,6.0,950000,1,0,1970.0,1,1,0,1,0,0,0,1,0.4058662295081967
274.0,6.0,1150000,1,0,1970.0,1,1,0,0,0,0,0,1,0.4058662295081967
26.0,4.0,140000,1,0,1970.0,0,0,0,0,0,0,0,0,0.4058662295081967
55.0,3.0,279000,1,0,1960.0,1,1,0,0,1,0,0,1,0.3526536945812808
73.0,3.0,179990,1,1,1955.0,0,0,0,1,0,0,0,0,0.3526536945812808
83.0,0.0,210000,1,0,2006.0,1,1,0,0,0,1,0,1,0.3526536945812808
77.0,0.0,179900,1,0,1970.0,0,0,0,0,0,0,0,0,0.4607004098360656
102.0,1.0,379000,1,0,1965.0,1,1,0,1,1,0,0,0,0.3526536945812808
70.0,1.0,269000,1,0,1920.0,1,0,0,0,1,0,0,0,0.4607004098360656
130.0,1.0,395000,1,0,1970.0,1,1,0,0,0,1,0,1,0.3526536945812808
66.0,1.0,220000,1,0,1970.0,1,1,0,0,0,0,0,1,0.3526536945812808
42.0,1.0,149000,2,0,1925.0,1,1,0,0,0,0,0,0,0.3369771241830065
109.0,4.0,650000,1,0,1960.0,0,0,0,0,0,0,0,0,0.3369771241830065
295.0,0.0,445000,1,0,1985.0,1,1,0,1,0,0,0,0,0.3369771241830065
41.0,0.0,142000,1,0,1970.0,0,0,0,0,0,0,0,0,0.3672692307692307
56.0,2.0,380000,1,0,1973.0,1,0,0,0,0,0,0,0,0.4501712418300653
40.0,1.0,185000,1,0,1994.0,1,1,0,0,0,0,0,1,0.4607004098360656
80.0,0.0,325000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4607004098360656
84.0,4.0,379000,1,0,1968.0,0,1,0,0,1,1,0,0,0.3672692307692307
72.0,1.0,189000,1,0,1970.0,0,0,0,0,1,0,0,0,0.3526536945812808
100.0,3.0,330000,1,0,1950.0,0,0,0,1,0,0,0,0,0.3672692307692307
92.0,1.0,348000,2,1,1960.0,0,0,0,0,0,0,0,0,0.4501712418300653
71.0,2.0,195000,1,0,1966.0,0,0,0,1,0,1,0,0,0.3526536945812808
92.0,4.0,348000,0,1,1960.0,0,1,0,0,0,0,0,0,0.4501712418300653
55.0,2.0,218000,1,0,2000.0,1,1,0,0,0,1,1,1,0.3369771241830065
65.0,1.0,210000,1,0,1994.0,0,1,0,0,0,0,0,1,0.3526536945812808
71.0,2.0,195000,1,0,1966.0,0,0,0,1,0,1,0,0,0.3526536945812808
54.0,1.0,165000,1,1,1925.0,0,0,0,0,0,0,0,0,0.3369771241830065
220.0,3.0,849000,1,0,1965.0,1,0,0,1,0,0,0,0,0.4501712418300653
69.0,2.0,240000,1,0,2020.0,1,1,0,0,0,1,0,0,0.3526536945812808
90.0,1.0,277000,1,0,1977.0,1,1,0,1,0,0,0,1,0.3369771241830065
208.0,2.0,1400000,1,0,1970.0,1,0,0,1,0,1,0,0,0.4058662295081967
53.0,1.0,168000,1,0,1970.0,0,0,0,1,0,0,0,0,0.3672692307692307
148.0,2.0,448000,1,0,1970.0,1,0,0,0,0,0,0,0,0.4501712418300653
60.0,1.0,235000,1,0,1970.0,1,0,0,1,0,0,0,0,0.3526536945812808
55.0,1.0,160000,1,0,1970.0,0,1,0,0,0,0,0,0,0.3432689655172414
76.0,2.0,195000,1,0,1970.0,0,1,0,0,0,1,0,0,0.3526536945812808
70.0,1.0,180000,1,0,1970.0,1,0,0,1,0,0,0,1,0.3369771241830065
35.0,5.0,160000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4607004098360656
112.0,0.0,259470,1,0,1970.0,0,0,0,0,0,0,0,0,0.3369771241830065
124.0,1.0,449000,1,0,1970.0,0,1,0,1,0,0,0,0,0.4501712418300653
129.0,6.0,515000,1,0,1971.0,1,1,0,0,0,0,0,0,0.4501712418300653
74.0,2.0,189000,1,0,1970.0,1,0,0,1,0,0,0,0,0.3526536945812808
75.0,3.0,300000,2,0,2004.0,1,1,0,1,0,1,1,1,0.3369771241830065
102.0,0.0,270000,1,1,1976.0,1,0,0,0,0,0,0,0,0.4607004098360656
240.0,6.0,1200000,1,1,1970.0,0,1,0,0,1,1,0,1,0.4607004098360656
67.0,3.0,335000,1,0,1970.0,1,1,0,0,1,0,0,0,0.4607004098360656
185.0,0.0,550000,2,0,1970.0,1,1,0,1,0,0,0,0,0.3369771241830065
78.0,5.0,390000,1,0,1970.0,0,1,0,1,0,0,1,0,0.3672692307692307
50.0,4.0,230000,3,0,8170.0,1,1,0,1,0,1,0,0,0.3432689655172414
232.0,5.0,830000,1,0,1970.0,0,1,0,1,1,1,1,1,0.3432689655172414
127.0,8.0,630000,1,0,1970.0,1,1,0,1,0,1,0,0,0.4058662295081967
70.0,0.0,175000,1,0,1970.0,0,0,0,0,0,0,0,0,0.4501712418300653
232.0,2.0,890000,1,0,1970.0,1,1,0,1,0,1,1,1,0.3432689655172414
31.0,1.0,144200,1,0,1970.0,0,1,0,0,0,0,0,0,0.4058662295081967
30.0,0.0,125000,1,1,1970.0,0,0,0,0,0,0,0,0,0.3672692307692307
43.0,0.0,135000,1,1,1970.0,0,0,0,0,0,0,0,0,0.4607004098360656
87.0,1.0,380000,1,0,1970.0,1,1,0,0,0,0,0,0,0.4607004098360656
56.0,1.0,298000,1,0,1973.0,0,1,0,1,1,0,0,0,0.4501712418300653
64.0,1.0,235000,1,0,1999.0,1,1,0,0,0,0,0,1,0.3526536945812808
58.0,3.0,335000,1,0,1970.0,1,1,0,0,1,0,0,0,0.4607004098360656
140.0,6.0,600000,1,1,1970.0,0,1,0,1,0,0,0,0,0.4607004098360656
